countrycode,year,country,year,index25a,index5a,index75a,index10a,index125a,index15a,alternate,efw_index_1,efw_index_1_int,democ,polity2,durable,christian_int,gdppc,netoda_gdp_cons,resource_rent,gdpg,legor_uk,legor_fr,legor_ge,legor_sc,legor_so,warDummy,gini_disp,coup,countrycode,lngdp,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,min_legor_uk,l_index25a,l5_index25a,l_index5a,l5_index5a,l_index75a,l5_index75a,l_index10a,l5_index10a,l_index125a,l5_index125a,l_index15a,l5_index15a,l_netoda_gdp_cons,l5_netoda_gdp_cons,l_resource_rent,l5_resource_rent,l_gdpg,l5_gdpg,l_lngdp,l5_lngdp,l_alternate,l5_alternate,l_christian_int,l5_christian_int,l_warDummy,l5_warDummy,l_legor_fr,l5_legor_fr,l_coup,l5_coup,l_gini_disp,l5_gini_disp,l_min_legor_uk,l5_min_legor_uk,sample_full,sample_full5
Albania,2012.0,Albania,2012.0,-0.5375712,3.1022687,5.605662,7.111274,7.966299,8.439799,-4.5324674,7.480317,7.480317115783691,9.0,9.0,15.0,0.0,3736.339,3.0925872,3.2314525,1.4172428,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,Albania,8.225862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8405109,-2.1735926,2.764264,1.1859356,5.31359,3.8491302,6.891665,5.7063565,7.813555,6.9256773,8.338522,7.7037816,3.2331839,3.396513,2.8984983,2.17405,2.545406,5.9832597,8.210137,8.021222,-4.7105265,-5.4722223,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,37.9,37.7,0.0,0.0,1,1
Albania,2013.0,Albania,2013.0,-0.24564622,3.4206133,5.8734603,7.307192,8.098883,8.525305,-4.3589745,7.400314,7.400313854217529,9.0,9.0,16.0,0.0,3780.6982,2.3247976,3.3279908,1.0020175,0.0,1.0,0.0,0.0,0.0,0.0,38.1,0.0,Albania,8.237664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5375712,-1.8209165,3.1022687,1.6177621,5.605662,4.2658286,7.111274,6.0570803,7.966299,7.198491,8.439799,7.90608,3.0925872,3.4641235,3.2314525,1.7754043,1.4172428,7.5000415,8.225862,8.101216,-4.5324674,-5.2739725,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,37.8,0.0,0.0,1,1
Albania,2014.0,Albania,2014.0,0.03576541,3.7205815,6.119173,7.482135,8.214085,8.5975685,-4.189873,7.669961,7.669960975646973,9.0,9.0,17.0,0.0,3855.7598,2.3585036,3.4169004,1.7744489,0.0,1.0,0.0,0.0,0.0,0.0,38.2,0.0,Albania,8.257323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24564622,-1.481599,3.4206133,2.023589,5.8734603,4.646571,7.307192,6.3684387,8.098883,7.43389,8.525305,8.075776,2.3247976,3.3648353,3.3279908,1.0475035,1.0020175,3.3542893,8.237664,8.140948,-4.3589745,-5.081081,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.1,37.8,0.0,0.0,1,1
Albania,2015.0,Albania,2015.0,0.30713615,4.003358,6.344766,7.6384754,8.314275,8.658695,-4.025,7.739869,7.739869117736816,9.0,9.0,18.0,0.0,3952.8025,2.9314516,1.7348619,2.2187264,0.0,1.0,0.0,0.0,0.0,0.0,38.2,0.0,Albania,8.28218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03576541,-1.1549981,3.7205815,2.405208,6.119173,4.994804,7.482135,6.64525,8.214085,7.6373763,8.5975685,8.218417,2.3585036,3.389952,3.4169004,1.5281682,1.7744489,3.7069383,8.257323,8.182311,-4.189873,-4.8933334,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.2,37.9,0.0,0.0,1,1
Algeria,1971.0,Algeria,1971.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,4.532968711853016,0.0,-9.0,9.0,0.0,2152.9712,2.5327358,7.7382555,-11.331719,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,7.674604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,,-9.0,,-9.0,,-9.0,,-9.0,,-9.0,,2.348648,3.7227724,7.8913975,,8.862658,-4.8049707,7.8174024,7.548287,-9.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1972.0,Algeria,1972.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,4.495941066741935,0.0,-9.0,10.0,0.0,2680.8042,1.5381242,9.691874,27.42397,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,7.8938723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,,-9.0,,-9.0,,-9.0,,-9.0,,-9.0,,2.5327358,2.8690393,7.7382555,,-11.331719,9.452963,7.674604,7.616367,-9.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1973.0,Algeria,1973.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,4.458913421630854,0.0,-9.0,11.0,0.0,2717.77,1.4175258,11.541244,3.8131764,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,7.907567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,,-9.0,,-9.0,,-9.0,,-9.0,,-9.0,,1.5381242,2.7755237,9.691874,,27.42397,10.796239,7.8938723,7.6963606,-9.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,0.0,0.0,1,0
Algeria,1974.0,Algeria,1974.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,4.4218857765197725,0.0,-9.0,12.0,0.0,2850.685,1.2498916,28.484451,7.494918,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,7.9553146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.4175258,2.743569,11.541244,,3.8131764,8.43328,7.907567,7.754834,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1975.0,Algeria,1975.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.384858,4.384858131408691,0.0,-9.0,13.0,0.0,2885.757,1.8471211,23.705034,5.0453415,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,7.9675426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.2498916,2.348648,28.484451,7.8913975,7.494918,8.862658,7.9553146,7.8174024,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1976.0,Algeria,1976.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,4.2979510307312125,0.0,-9.0,14.0,0.0,2980.716,1.0106062,24.673014,8.386757,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,7.999919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.8471211,2.5327358,23.705034,7.7382555,5.0453415,-11.331719,7.9675426,7.674604,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1977.0,Algeria,1977.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,4.211043930053705,0.0,-9.0,15.0,0.0,3021.4265,0.7918145,24.257566,5.258586,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,8.013484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0106062,1.5381242,24.673014,9.691874,8.386757,27.42397,7.999919,7.8938723,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1978.0,Algeria,1978.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,4.124136829376226,0.0,-9.0,16.0,0.0,3206.5635,0.9115285,21.285889,9.214836,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,8.072955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.7918145,1.4175258,24.257566,11.541244,5.258586,3.8131764,8.013484,7.907567,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1979.0,Algeria,1979.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,4.0372297286987475,0.0,-9.0,17.0,0.0,3344.979,0.4218985,39.084072,7.4778266,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,8.115215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.9115285,1.2498916,21.285889,28.484451,9.214836,7.494918,8.072955,7.9553146,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1980.0,Algeria,1980.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,3.9503226,3.9503226280212402,0.0,-9.0,18.0,0.0,3268.444,0.7350861,31.490547,0.790607,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,8.09207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.4218985,1.8471211,39.084072,23.705034,7.4778266,5.0453415,8.115215,7.9675426,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1981.0,Algeria,1981.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,3.8693995475769043,0.0,-9.0,19.0,0.0,3260.0332,0.70158124,26.070465,2.9999962,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,8.089493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.7350861,1.0106062,31.490547,24.673014,0.790607,8.386757,8.09207,7.999919,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1982.0,Algeria,1982.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,3.7884764671325684,0.0,-9.0,20.0,0.0,3356.1626,0.5690102,19.275555,6.400004,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,8.118553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.70158124,0.7918145,26.070465,24.257566,2.9999962,5.258586,8.089493,8.013484,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1983.0,Algeria,1983.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,3.7075533866882324,0.0,-9.0,21.0,0.0,3420.746,0.35052457,19.238668,5.400003,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,8.137614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.5690102,0.9115285,19.275555,21.285889,6.400004,9.214836,8.118553,8.072955,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1984.0,Algeria,1984.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,3.6266303062438965,0.0,-9.0,22.0,0.0,3492.1843,0.49605042,17.726934,5.5999966,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,8.158282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.35052457,0.4218985,19.238668,39.084072,5.400003,7.4778266,8.137614,8.115215,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1985.0,Algeria,1985.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,3.5457072,3.5457072257995605,0.0,-9.0,23.0,0.0,3500.4182,0.67760426,16.253279,3.6999972,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,8.160638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.49605042,0.7350861,17.726934,31.490547,5.5999966,0.790607,8.158282,8.09207,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1986.0,Algeria,1986.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,3.5584845542907715,0.0,-9.0,24.0,0.0,3399.2852,0.468282,7.798067,0.400001,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,8.13132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.67760426,0.70158124,16.253279,26.070465,3.6999972,2.9999962,8.160638,8.089493,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1987.0,Algeria,1987.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,3.5712618827819824,0.0,-9.0,25.0,0.0,3274.803,0.50015646,10.384335,-0.69999754,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Algeria,8.094013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.468282,0.5690102,7.798067,19.275555,0.400001,6.400004,8.13132,8.118553,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1988.0,Algeria,1988.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,3.5840392112731934,0.0,-9.0,26.0,0.0,3154.2043,0.38301274,10.302365,-1.0000055,0.0,1.0,0.0,0.0,0.0,0.0,37.4,0.0,Algeria,8.056492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.50015646,0.35052457,10.384335,19.238668,-0.69999754,5.400003,8.094013,8.137614,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Algeria,1989.0,Algeria,1989.0,-8.655386,-8.540787,-8.40831,-8.261343,-8.103685,-7.9387918,-8.75,,3.5968165397644043,1.0,-2.0,0.0,0.0,3207.456,0.348795,15.074691,4.400002,0.0,1.0,0.0,0.0,0.0,0.0,37.3,0.0,Algeria,8.073234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.38301274,0.49605042,10.302365,17.726934,-1.0000055,5.5999966,8.056492,8.158282,-9.0,-9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,37.4,,0.0,0.0,1,0
